2024-03-28 09:50:05.941761	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F44e107d1-9e38-4e2b-bd78-63f73c9572a1%2F&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR418NNG/	ENCSR418NNG	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Hey-dmelanogaster/	Hey	Hey	Drosophila melanogaster strain Hey whole organism embryo (6-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Hey	whole organism	GEO:GSE258187,FactorBook:ENCSR418NNG	Input control for ChIP-seq on transgenic flies expressing Hey-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF538JKZ/,/files/ENCFF536AMH/,/files/ENCFF363PXU/,/files/ENCFF854SMG/,/files/ENCFF678RPA/,/files/ENCFF009HRP/,/files/ENCFF427UFD/,/files/ENCFF032STL/,/files/ENCFF181TYR/,/files/ENCFF845LDK/,/files/ENCFF959FDA/,/files/ENCFF516MZW/,/files/ENCFF731VLS/,/files/ENCFF434KLL/,/files/ENCFF286LDR/,/files/ENCFF665DDL/,/files/ENCFF005ZLZ/,/files/ENCFF936HWP/,/files/ENCFF543SVA/,/files/ENCFF707ADP/,/files/ENCFF859APF/,/files/ENCFF975SVX/,/files/ENCFF267MRK/,/files/ENCFF246BXQ/,/files/ENCFF304ZXW/,/files/ENCFF286AOS/,/files/ENCFF179LIE/,/files/ENCFF787NDL/		ENCBS036UNW,ENCBS597PXO,ENCBS132AUT	2,1,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	6-24 hours										/organisms/dmelanogaster/		/replicates/9dd4cf3c-d4d0-4eb1-8adc-36d399db8ac8/,/replicates/9b67c7ea-d9ad-4aa7-af24-f5a38e897388/,/replicates/02c31ddd-27fd-4a3e-82c9-a44c50edd710/				
/experiments/ENCSR165KWP/	ENCSR165KWP	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG17802-dmelanogaster/	CG17802	CG17802	Drosophila melanogaster strain CG17802 whole organism embryo (0-14 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG17802	whole organism	FactorBook:ENCSR165KWP,GEO:GSE257095	Input control for ChIP-seq on transgenic flies expressing CG17802-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF481QJJ/,/files/ENCFF015KFQ/,/files/ENCFF410WTT/,/files/ENCFF161DAK/,/files/ENCFF070CCQ/,/files/ENCFF842ZWN/,/files/ENCFF034QKH/,/files/ENCFF527AET/,/files/ENCFF045SGO/,/files/ENCFF575OBL/,/files/ENCFF208RYT/,/files/ENCFF654ZND/,/files/ENCFF505OXY/,/files/ENCFF821QTB/,/files/ENCFF199MNA/,/files/ENCFF969QHC/,/files/ENCFF796MPK/,/files/ENCFF652NCD/,/files/ENCFF811IRM/,/files/ENCFF226DFF/,/files/ENCFF470TDZ/		ENCBS838CYV,ENCBS441YMF	1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-14 hours										/organisms/dmelanogaster/		/replicates/2f80d564-0051-474f-8513-9b95c6f8fca2/,/replicates/0676ca74-baf2-4084-997d-9049346905ab/				
/experiments/ENCSR532BHA/	ENCSR532BHA	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CrebB-dmelanogaster/	CrebB	CrebB	Drosophila melanogaster strain CrebB whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CrebB	whole organism	GEO:GSE259201,FactorBook:ENCSR532BHA	Input control for ChIP-seq on transgenic flies expressing CrebB-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF576ADQ/,/files/ENCFF112LEM/,/files/ENCFF543QST/,/files/ENCFF866NUC/,/files/ENCFF567VQT/,/files/ENCFF345GHK/,/files/ENCFF362YNQ/,/files/ENCFF056KVS/,/files/ENCFF913DOX/,/files/ENCFF596UFZ/,/files/ENCFF148FGR/,/files/ENCFF269BON/,/files/ENCFF882KSQ/,/files/ENCFF817CVL/,/files/ENCFF271RXK/,/files/ENCFF111NVI/,/files/ENCFF655EMQ/,/files/ENCFF318AWY/,/files/ENCFF067YGZ/,/files/ENCFF144YHG/,/files/ENCFF534HJK/,/files/ENCFF701EBM/,/files/ENCFF100BWP/,/files/ENCFF137KRJ/,/files/ENCFF564HWM/,/files/ENCFF966WYK/,/files/ENCFF090JJN/,/files/ENCFF900ZMT/		ENCBS479MHI,ENCBS006RRC,ENCBS485LEU	3,2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/1ad738d4-1f0b-4745-858c-04c3b21980ed/,/replicates/8a886b8b-ea0d-4967-a46d-7ea862dbf78c/,/replicates/f15e7f7e-693e-4740-b0e9-30a4575cbabb/				
/experiments/ENCSR015ZUX/	ENCSR015ZUX	ChIP-seq	TF ChIP-seq	whole organisms	/targets/E(spl)m%CE%B2-HLH-dmelanogaster/	E(spl)mβ-HLH	E(spl)mbeta-HLH	Drosophila melanogaster strain E(spl)m-beta-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster E(spl)mbeta-HLH	whole organism	GEO:GSE256700,FactorBook:ENCSR015ZUX	Input control for ChIP-seq on transgenic flies expressing E(spl)m-beta-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF402LDU/,/files/ENCFF279VPR/,/files/ENCFF296IVZ/,/files/ENCFF990VYH/,/files/ENCFF163FVJ/,/files/ENCFF193WTK/,/files/ENCFF214HQX/,/files/ENCFF686SUO/,/files/ENCFF084IIN/,/files/ENCFF689BAV/,/files/ENCFF490FJV/,/files/ENCFF246VBW/,/files/ENCFF343HZJ/,/files/ENCFF799HZT/,/files/ENCFF606OMX/,/files/ENCFF019VPM/,/files/ENCFF152NWU/,/files/ENCFF705WTU/,/files/ENCFF823OTN/,/files/ENCFF238NBE/,/files/ENCFF247NLT/		ENCBS702ISR,ENCBS309TKW	3,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/e4e04be4-0358-46a2-a507-c480a007a187/,/replicates/27e66b13-2a22-4891-83ae-ee575f1cc374/				
/experiments/ENCSR965XSS/	ENCSR965XSS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG9437-dmelanogaster/	CG9437	hng1	Drosophila melanogaster strain CG9437-GFP whole organism embryo (0-16 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster hng1	whole organism	GEO:GSE258721,FactorBook:ENCSR965XSS	Input control for ChIP-seq on transgenic flies expressing CG9437-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF818DJQ/,/files/ENCFF432EZU/,/files/ENCFF047YQB/,/files/ENCFF878RLJ/,/files/ENCFF517DZI/,/files/ENCFF957CWM/,/files/ENCFF753WIP/,/files/ENCFF382GGO/,/files/ENCFF676DMR/,/files/ENCFF591MES/,/files/ENCFF831LMG/,/files/ENCFF168CBG/,/files/ENCFF030VVC/,/files/ENCFF368BMY/,/files/ENCFF462PTQ/,/files/ENCFF968BKC/,/files/ENCFF014OSV/,/files/ENCFF687EXW/,/files/ENCFF703DXF/,/files/ENCFF565HZT/,/files/ENCFF774YGP/		ENCBS435MBX,ENCBS456ZXA	1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-16 hours										/organisms/dmelanogaster/		/replicates/483b0003-2d62-40e4-8c18-45504058fd59/,/replicates/6d3947a4-ed73-4fe6-b719-a5633c235079/				
/experiments/ENCSR758FTK/	ENCSR758FTK	ChIP-seq	TF ChIP-seq	whole organisms	/targets/HLHm%CE%B4-dmelanogaster/	HLHmδ	E(spl)mdelta-HLH	Drosophila melanogaster strain E(spl)m-delta-GFP whole organism embryo (2-12 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster E(spl)mdelta-HLH	whole organism	GEO:GSE258409,FactorBook:ENCSR758FTK	Input control for ChIP-seq on transgenic flies expressing E(spl)m-delta-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF780JQL/,/files/ENCFF955PNI/,/files/ENCFF353CYD/,/files/ENCFF716UCY/,/files/ENCFF217RMA/,/files/ENCFF512IFU/,/files/ENCFF462YIS/,/files/ENCFF221TIV/,/files/ENCFF653PAI/,/files/ENCFF945ZLU/,/files/ENCFF039CXA/,/files/ENCFF447HVI/,/files/ENCFF731PJL/,/files/ENCFF315QQW/,/files/ENCFF551EJE/,/files/ENCFF771UBY/,/files/ENCFF668PUE/,/files/ENCFF770URH/,/files/ENCFF024KPX/,/files/ENCFF328PCV/,/files/ENCFF153SRQ/		ENCBS713YOA,ENCBS096JEK	2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	2-12 hours										/organisms/dmelanogaster/		/replicates/eae2898e-5b08-4441-aeb8-9a6a74369526/,/replicates/29395320-a195-4ff7-b9b4-d5b60ae3ae26/				
/experiments/ENCSR295CRU/	ENCSR295CRU	ChIP-seq	TF ChIP-seq	whole organisms	/targets/MESR4-dmelanogaster/	MESR4	MESR4	Drosophila melanogaster strain MESR4-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster MESR4	whole organism	GEO:GSE256772,FactorBook:ENCSR295CRU	Input control for ChIP-seq on transgenic flies expressing MESR4-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF956MCO/,/files/ENCFF575BZI/,/files/ENCFF359SDU/,/files/ENCFF728PGI/,/files/ENCFF971IQY/,/files/ENCFF053LIO/,/files/ENCFF837HZO/,/files/ENCFF724UMQ/,/files/ENCFF964FTL/,/files/ENCFF695NON/,/files/ENCFF032TEE/,/files/ENCFF121BVJ/,/files/ENCFF345MDR/,/files/ENCFF433MSL/,/files/ENCFF869IKW/,/files/ENCFF254VBN/,/files/ENCFF730FIL/,/files/ENCFF383WZK/,/files/ENCFF675ISP/,/files/ENCFF823ZLI/,/files/ENCFF682QFT/		ENCBS844WZY,ENCBS707RXO	3,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/e7bb1ca8-6819-4c2b-a880-bc033b3b6f5e/,/replicates/f55b6b75-3d77-42bb-9e14-b6fad19b0a9c/				
/experiments/ENCSR798RBJ/	ENCSR798RBJ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/zf30C-dmelanogaster/	zf30C	zf30C	Drosophila melanogaster strain zf30C-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster zf30C	whole organism	GEO:GSE258780	Input control for ChIP-seq on transgenic flies expressing zf30C-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF430RLQ/,/files/ENCFF313BEQ/,/files/ENCFF250WCL/,/files/ENCFF420AGN/,/files/ENCFF737YFO/,/files/ENCFF066HJS/,/files/ENCFF932VYD/,/files/ENCFF271PKD/,/files/ENCFF566LYF/,/files/ENCFF689FDK/,/files/ENCFF575EKE/,/files/ENCFF456QXI/,/files/ENCFF301EYB/,/files/ENCFF715ZAG/,/files/ENCFF140GOP/,/files/ENCFF916URV/,/files/ENCFF249GHX/,/files/ENCFF125AZQ/,/files/ENCFF547RBR/,/files/ENCFF581OLR/,/files/ENCFF028ETS/,/files/ENCFF695EIB/,/files/ENCFF484MUK/,/files/ENCFF269FIB/,/files/ENCFF754YNG/,/files/ENCFF180TWS/,/files/ENCFF598JQB/,/files/ENCFF507FKV/		ENCBS922YIH,ENCBS986YID,ENCBS706KJJ	3,2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/1fc76c47-77d5-4ada-b60e-761e8d1cf58b/,/replicates/647ea458-dd80-4724-8d98-cb3b9954f15f/,/replicates/dadc9811-27d5-40d5-8674-3687869d5ee0/				
/experiments/ENCSR085FSS/	ENCSR085FSS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/NfI-dmelanogaster/	NfI	NfI	Drosophila melanogaster strain NfI-GFP whole organism embryo (12-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster NfI	whole organism	FactorBook:ENCSR085FSS,GEO:GSE257350	Input control for ChIP-seq on transgenic flies expressing NfI-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF719REO/,/files/ENCFF588WDQ/,/files/ENCFF750UTQ/,/files/ENCFF814NGR/,/files/ENCFF499MDI/,/files/ENCFF493PCE/,/files/ENCFF089TOL/,/files/ENCFF023YAJ/,/files/ENCFF924UWG/,/files/ENCFF816NLQ/,/files/ENCFF828CQN/,/files/ENCFF587BND/,/files/ENCFF113GAD/,/files/ENCFF601SGI/,/files/ENCFF292FQZ/,/files/ENCFF086UZD/,/files/ENCFF716GKI/,/files/ENCFF405QTX/,/files/ENCFF450XQK/,/files/ENCFF251LSY/,/files/ENCFF955IWH/,/files/ENCFF486QGX/,/files/ENCFF602DUS/,/files/ENCFF049AFU/,/files/ENCFF714IKT/,/files/ENCFF133RNV/,/files/ENCFF919JDR/,/files/ENCFF197IPO/		ENCBS496IZZ,ENCBS258ASC,ENCBS490SEK	2,3,4	1	ENCAB728YTO	Drosophila melanogaster	embryonic	12-24 hours										/organisms/dmelanogaster/		/replicates/f430a7ed-5efb-4262-a148-19e7c0f0266e/,/replicates/816cb3dc-048f-4199-b47a-40c150b6aec4/,/replicates/479d6bac-3377-4c80-9aec-5406e0dd0765/				
/experiments/ENCSR164WWJ/	ENCSR164WWJ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/fd64A-dmelanogaster/	fd64A	FoxL1	Drosophila melanogaster strain fd64A-GFP whole organism embryo (8-14 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster FoxL1	whole organism	FactorBook:ENCSR164WWJ,GEO:GSE257091	Input control for ChIP-seq on transgenic flies expressing fd64A-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF389EWX/,/files/ENCFF519WWO/,/files/ENCFF696JDY/,/files/ENCFF514AKR/,/files/ENCFF604POW/,/files/ENCFF577RRL/,/files/ENCFF072EKS/,/files/ENCFF806MQK/,/files/ENCFF562FNL/,/files/ENCFF122IYF/,/files/ENCFF176CSQ/,/files/ENCFF998PRH/,/files/ENCFF289UAM/,/files/ENCFF534QLR/,/files/ENCFF452GPV/,/files/ENCFF772CMF/,/files/ENCFF299RML/,/files/ENCFF491XUV/,/files/ENCFF400HDR/,/files/ENCFF115KPW/,/files/ENCFF404EFL/,/files/ENCFF758XWO/,/files/ENCFF666GBO/,/files/ENCFF469OYZ/,/files/ENCFF314LUO/,/files/ENCFF035RSW/,/files/ENCFF924RRD/,/files/ENCFF895ZYJ/		ENCBS041NKI,ENCBS160JXV,ENCBS457VEU	1,2,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	8-14 hours										/organisms/dmelanogaster/		/replicates/b493f165-134e-4a72-914a-db255de5303f/,/replicates/75e8f5a1-5893-4843-9456-a91d6cb15b45/,/replicates/5071f47b-2f98-4c3c-b752-ef157c0d5005/				
/experiments/ENCSR923VWW/	ENCSR923VWW	ChIP-seq	TF ChIP-seq	whole organisms	/targets/sqz-dmelanogaster/	sqz	sqz	Drosophila melanogaster strain sqz-GFP whole organism embryo (0-16 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster sqz	whole organism	GEO:GSE258290	Input control for ChIP-seq on transgenic flies expressing sqz-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF156YTQ/,/files/ENCFF008INY/,/files/ENCFF320VKX/,/files/ENCFF255JBC/,/files/ENCFF060DKD/,/files/ENCFF976TII/,/files/ENCFF624LLZ/,/files/ENCFF876VOH/,/files/ENCFF447PIK/,/files/ENCFF384MGB/,/files/ENCFF835CXK/,/files/ENCFF648QHR/,/files/ENCFF581IPI/,/files/ENCFF237LRN/,/files/ENCFF619MCT/,/files/ENCFF850YLI/,/files/ENCFF616UQJ/,/files/ENCFF410JNC/,/files/ENCFF635BGI/,/files/ENCFF139GUP/,/files/ENCFF331XKT/,/files/ENCFF936LCL/,/files/ENCFF304SIM/,/files/ENCFF383JPJ/,/files/ENCFF917CDE/,/files/ENCFF047RQW/,/files/ENCFF383MZV/,/files/ENCFF840JSB/		ENCBS213VDW,ENCBS403RQG,ENCBS884XSR	3,1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-16 hours										/organisms/dmelanogaster/		/replicates/6081f0f6-3669-4631-aabc-c7744c837110/,/replicates/62a52726-0d40-499b-9109-7b21e0d74894/,/replicates/ef3feaa9-f389-49bd-a5ea-7b5e007f14a9/				
/experiments/ENCSR641KZS/	ENCSR641KZS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/E(spl)m5-HLH-dmelanogaster/	E(spl)m5-HLH	E(spl)m5-HLH	Drosophila melanogaster strain E(spl)m5-GFP whole organism embryo (0-12 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster E(spl)m5-HLH	whole organism	FactorBook:ENCSR641KZS,GEO:GSE258431	Input control for ChIP-seq on transgenic flies expressing E(spl)m5-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF694NLJ/,/files/ENCFF929JEN/,/files/ENCFF378THK/,/files/ENCFF236BEB/,/files/ENCFF351TDG/,/files/ENCFF281KPE/,/files/ENCFF834MRI/,/files/ENCFF038IEM/,/files/ENCFF353BUO/,/files/ENCFF277FVQ/,/files/ENCFF483WDU/,/files/ENCFF910PAY/,/files/ENCFF305SXU/,/files/ENCFF289DTY/,/files/ENCFF990AMW/,/files/ENCFF240BPI/,/files/ENCFF818EYA/,/files/ENCFF185PWM/,/files/ENCFF342EAY/,/files/ENCFF638OVH/,/files/ENCFF592OKU/		ENCBS447QNH,ENCBS305DSE	3,4	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-12 hours										/organisms/dmelanogaster/		/replicates/b2debafd-22f0-4472-af76-32d14e77429e/,/replicates/446c3ba0-936c-4d72-8f72-7788f4c38c00/				
/experiments/ENCSR645UUT/	ENCSR645UUT	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG12219-dmelanogaster/	CG12219	CG12219	Drosophila melanogaster strain CG12219-GFP whole organism embryo (0-18 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG12219	whole organism	FactorBook:ENCSR645UUT,GEO:GSE258480	Input control for ChIP-seq on transgenic flies expressing CG12219-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF922XSE/,/files/ENCFF229JLG/,/files/ENCFF121JNW/,/files/ENCFF969WHM/,/files/ENCFF982YWE/,/files/ENCFF688YGZ/,/files/ENCFF640OPR/,/files/ENCFF608ARQ/,/files/ENCFF190TQB/,/files/ENCFF411JDF/,/files/ENCFF128QJU/,/files/ENCFF166VVY/,/files/ENCFF780RZS/,/files/ENCFF459PSO/,/files/ENCFF079OJU/,/files/ENCFF947RUO/,/files/ENCFF560FPU/,/files/ENCFF022HML/,/files/ENCFF815VFP/,/files/ENCFF336RTU/,/files/ENCFF692YSJ/,/files/ENCFF846ZTU/,/files/ENCFF460USL/,/files/ENCFF861OQQ/,/files/ENCFF938SGG/,/files/ENCFF293VLV/,/files/ENCFF369CCK/,/files/ENCFF239YHI/		ENCBS041TFL,ENCBS385SFK,ENCBS317LHW	3,2,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-18 hours										/organisms/dmelanogaster/		/replicates/ba271abd-0ca2-42de-bacc-b749ba85dd6d/,/replicates/88889b8d-c387-4b6e-9600-c1dda5de02d8/,/replicates/a9d256f7-0551-41f7-8aba-17612fb9525d/				
/experiments/ENCSR578RWH/	ENCSR578RWH	ChIP-seq	TF ChIP-seq	whole organisms	/targets/pzg-dmelanogaster/	pzg	pzg	Drosophila melanogaster strain pzg-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster pzg	whole organism	FactorBook:ENCSR578RWH,GEO:GSE257841	Input control for ChIP-seq on transgenic flies expressing pzg-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF834XPW/,/files/ENCFF477DDN/,/files/ENCFF862TJH/,/files/ENCFF138TUW/,/files/ENCFF020APV/,/files/ENCFF981HEH/,/files/ENCFF595DRV/,/files/ENCFF407EFC/,/files/ENCFF766CTF/,/files/ENCFF066AEC/,/files/ENCFF031XEY/,/files/ENCFF761JMW/,/files/ENCFF523QFP/,/files/ENCFF431NUW/,/files/ENCFF606OBN/,/files/ENCFF950KIM/,/files/ENCFF959XLW/,/files/ENCFF264QQG/,/files/ENCFF852XOB/,/files/ENCFF102BME/,/files/ENCFF882AOG/,/files/ENCFF442FZU/,/files/ENCFF251PQY/,/files/ENCFF338DOZ/,/files/ENCFF844OFF/,/files/ENCFF462TPY/,/files/ENCFF561KEC/,/files/ENCFF223VIY/		ENCBS692KZF,ENCBS218XJX,ENCBS536SFA	1,2,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/9575b873-fa70-4508-9548-1e0a7576914c/,/replicates/3a9f9af5-7430-4b2c-9260-29317fea85bb/,/replicates/30b96438-9461-428a-9cb4-f6fb7a01c033/				
/experiments/ENCSR795MVJ/	ENCSR795MVJ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/B-H2-dmelanogaster/	B-H2	B-H2	Drosophila melanogaster strain B-H2-GFP whole organism embryo (6-22 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster B-H2	whole organism	GEO:GSE258716,FactorBook:ENCSR795MVJ	Input control for ChIP-seq on transgenic flies expressing B-H2-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF110MDN/,/files/ENCFF289NEY/,/files/ENCFF530WJC/,/files/ENCFF292ZLD/,/files/ENCFF395MVF/,/files/ENCFF548HTV/,/files/ENCFF546ZKS/,/files/ENCFF802WGB/,/files/ENCFF665BOH/,/files/ENCFF332VTR/,/files/ENCFF184TRA/,/files/ENCFF759RNN/,/files/ENCFF890AWM/,/files/ENCFF428IVD/,/files/ENCFF977GQM/,/files/ENCFF009RCW/,/files/ENCFF919LBB/,/files/ENCFF288ATE/,/files/ENCFF047PXN/,/files/ENCFF305BDK/,/files/ENCFF915KPO/		ENCBS947OUZ,ENCBS807TYL	1,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	6-22 hours										/organisms/dmelanogaster/		/replicates/f840dd96-e5b2-4f13-ac95-500f5d2558e1/,/replicates/0b7bfc77-107b-45be-824e-0b816931e69d/				
/experiments/ENCSR321YHE/	ENCSR321YHE	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG1233-dmelanogaster/	CG1233	CG1233	Drosophila melanogaster strain CG1233-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG1233	whole organism	GEO:GSE257008,FactorBook:ENCSR321YHE	Input control for ChIP-seq on transgenic flies expressing CG1233-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF973OYR/,/files/ENCFF038BXI/,/files/ENCFF742ETL/,/files/ENCFF057TNU/,/files/ENCFF436TZP/,/files/ENCFF254QBB/,/files/ENCFF086GAM/,/files/ENCFF212FXW/,/files/ENCFF051JYX/,/files/ENCFF466RAN/,/files/ENCFF422MVE/,/files/ENCFF955CRD/,/files/ENCFF053IOS/,/files/ENCFF273YXF/,/files/ENCFF167NTB/,/files/ENCFF396WXM/,/files/ENCFF479SLO/,/files/ENCFF714BCO/,/files/ENCFF758GVA/,/files/ENCFF402BCB/,/files/ENCFF758ANU/,/files/ENCFF301HZT/,/files/ENCFF455ZPY/,/files/ENCFF192QEP/,/files/ENCFF023AGR/,/files/ENCFF660KOW/,/files/ENCFF533ZRI/,/files/ENCFF915JGJ/,/files/ENCFF358DRH/,/files/ENCFF403MGH/,/files/ENCFF647LYF/,/files/ENCFF136CCU/,/files/ENCFF961CDS/,/files/ENCFF097FNP/,/files/ENCFF514KCO/		ENCBS092IYY,ENCBS058HHA,ENCBS578GTG,ENCBS164DUW	1,2,3,4	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/8595e10e-3bcf-4443-92af-d7747c3fb93d/,/replicates/440965ea-58d5-4c74-9d7c-5ba363999396/,/replicates/fe22dfeb-0038-4cda-8001-7589d4b7cefa/,/replicates/25ecf625-9590-40a6-b0ef-631650c427a0/				
/experiments/ENCSR224YOT/	ENCSR224YOT	ChIP-seq	TF ChIP-seq	whole organisms	/targets/bigmax-dmelanogaster/	bigmax	bigmax	Drosophila melanogaster strain bigmax-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster bigmax	whole organism	GEO:GSE256975,FactorBook:ENCSR224YOT	Input control for ChIP-seq on transgenic flies expressing bigmax-eGFP fusion proteins.	Kevin White, UChicago	modERN	released	/files/ENCFF689WXQ/,/files/ENCFF762APG/,/files/ENCFF481XBZ/,/files/ENCFF942HPK/,/files/ENCFF350FBY/,/files/ENCFF967NCF/,/files/ENCFF685YDL/,/files/ENCFF302TPU/,/files/ENCFF511BTH/,/files/ENCFF342YPC/,/files/ENCFF196BKS/,/files/ENCFF707PDL/,/files/ENCFF451USB/,/files/ENCFF317ITF/,/files/ENCFF693AVK/,/files/ENCFF167WOY/,/files/ENCFF167NRY/,/files/ENCFF727JAI/,/files/ENCFF445AQG/,/files/ENCFF635AGH/,/files/ENCFF453JHO/		ENCBS782UCX,ENCBS791QFF	3,4	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/0e4cecc6-61a4-4349-b8de-584d8b5b4283/,/replicates/121b8dc7-7e8f-4a7a-af91-b485c42ca277/				
